time, HR, accelerometer1x, accelerometer1y, accelerometer1z, strain guage, accelerometer2x, accelerometer2y, accelerometer2z
2021-11-30 21:06:08.957895, 0, 7.53, 1.29, 0.31, -0.1
2021-11-30 21:06:09.168009, 0, 8.94, 0.63, 0.04, -0.1
2021-11-30 21:06:09.376483, 0, 9.57, 0.16, 2.59, -0.1
2021-11-30 21:06:09.580150, 0, 0.00, 0.00, 0.63, -0.1
2021-11-30 21:06:09.781790, 0, 0.16, 1.53, -10.00, -0.1
2021-11-30 21:06:09.980670, 0, 0.00, 1.26, -8.39, -0.1
2021-11-30 21:06:10.182429, 0, 0.08, 1.49, -8.47, -0.1
2021-11-30 21:06:10.384898, 0, 0.04, 0.35, -9.41, -0.1
2021-11-30 21:06:10.565778, 0, 10.36, 0.04, -3.14, -0.1
2021-11-30 21:06:10.774195, 0, 8.83, 0.16, -7.53, -0.1
2021-11-30 21:06:10.991461, 0, 1.80, 0.31, -7.37, -0.1
2021-11-30 21:06:11.169892, 0, 8.87, 0.67, 0.04, -0.1
2021-11-30 21:06:11.386104, 0, 5.10, 0.00, 10.08, -0.1
2021-11-30 21:06:11.589266, 0, 0.35, 1.26, -10.04, -0.1
2021-11-30 21:06:11.795568, 0, 0.00, 1.41, -8.55, -0.1
2021-11-30 21:06:11.985790, 0, 0.39, 0.63, -8.59, -0.1
2021-11-30 21:06:12.178156, 0, 10.04, 0.08, -8.63, -0.1
2021-11-30 21:06:12.383312, 0, 9.02, 0.08, -9.96, -0.1
2021-11-30 21:06:12.584711, 0, 0.08, 0.75, -8.71, -0.1
2021-11-30 21:06:12.797545, 0, 10.36, 0.94, 0.00, -0.1
2021-11-30 21:06:13.004984, 0, 0.00, 1.45, -4.98, -0.1
2021-11-30 21:06:13.181405, 0, 0.00, 1.41, -8.71, -0.1
2021-11-30 21:06:13.388648, 0, 0.00, 1.41, -8.32, -0.1
2021-11-30 21:06:13.604239, 0, 0.00, 1.49, -8.28, -0.1
2021-11-30 21:06:13.811227, 0, 0.31, 1.57, -8.39, -0.1
2021-11-30 21:06:14.030125, 0, 0.00, 1.49, -8.39, -0.1
2021-11-30 21:06:14.214004, 0, 0.47, 1.49, -8.79, -0.1
2021-11-30 21:06:14.405460, 0, 0.00, 1.41, -8.75, -0.1
2021-11-30 21:06:14.604363, 46, 0.12, 1.57, -8.71, -0.1
2021-11-30 21:06:14.801567, 46, 0.08, 1.57, -8.16, -0.1
2021-11-30 21:06:15.002792, 46, 0.08, 1.45, -8.08, -0.1
2021-11-30 21:06:15.215564, 46, 0.00, 1.57, -8.16, -0.1
2021-11-30 21:06:15.422870, 46, 0.08, 1.57, -8.08, -0.1
2021-11-30 21:06:15.604885, 46, 0.12, 1.49, -8.08, -0.1
2021-11-30 21:06:15.822198, 46, 0.12, 1.57, -8.16, -0.1
